msno,song_id,source_system_tab,source_screen_name,source_type,target,song_length,composer,lyricist,language,year,country,genre,artist,city,gender,registered_via,app_age,registration
12049,1852304,2,9,3,1,190720,10551,0,5,2016,153,89,86455,16,3,2,890,4065
12049,954875,2,9,3,1,237400,0,0,5,2015,161,89,231760,16,3,2,890,4065
12049,1553486,2,9,3,1,176640,131951,0,4,2015,153,32,86455,16,3,2,890,4065
12049,1791689,2,9,6,1,244552,155197,0,4,2011,200,32,206196,16,3,2,890,4065
12049,1007110,2,9,3,1,285466,151261,100367,1,2010,124,89,108713,16,3,2,890,4065
12049,1580405,2,9,6,0,213228,253858,0,5,2012,161,66,155870,16,3,2,890,4065
12049,965464,2,9,3,1,244401,156591,94280,7,2016,81,36,153667,16,3,2,890,4065
12049,2245075,2,9,6,1,260327,195617,52700,7,2016,124,165,7899,16,3,2,890,4065
12049,239592,2,9,3,1,193468,295003,0,5,2014,161,58,135852,16,3,2,890,4065
12049,1363241,2,9,3,1,247676,94257,107882,1,2015,124,62,108693,16,3,2,890,4065
12049,321395,2,9,3,1,223399,134352,62894,1,2008,124,62,191957,16,3,2,890,4065
12049,1024765,2,9,6,1,287328,127931,53688,1,2016,124,62,138023,16,3,2,890,4065
12049,131990,2,9,3,1,256626,134352,36002,1,2008,124,62,191957,16,3,2,890,4065
12049,1230136,2,9,6,1,281573,0,0,5,2014,200,89,106335,16,3,2,890,4065
12049,1919433,6,16,11,0,265508,255219,3239,1,2015,124,89,99992,16,3,2,890,4065
12049,1319132,6,16,11,0,283951,207028,16646,1,2002,124,89,89049,16,3,2,890,4065
12049,907834,2,9,3,1,178599,161140,0,5,2016,200,89,214004,16,3,2,890,4065
12049,792216,2,9,6,1,270816,130055,56769,8,2016,124,158,64947,16,3,2,890,4065
12049,1516993,2,9,6,1,307200,114778,55341,1,2012,124,89,93075,16,3,2,890,4065
12049,565812,2,9,6,1,275136,161542,121954,1,2010,124,89,99992,16,3,2,890,4065
12049,2208128,5,6,1,1,262165,78349,0,1,2013,124,62,72102,16,3,2,890,4065
12049,104054,2,9,3,1,267075,0,0,1,2006,124,89,7042,16,3,2,890,4065
12049,632477,2,9,3,1,225018,0,0,5,2012,161,32,27147,16,3,2,890,4065
12049,1259156,2,9,3,1,281077,289823,27329,1,2014,124,89,96619,16,3,2,890,4065
12049,423284,2,9,3,1,240013,274524,0,7,2012,81,36,38300,16,3,2,890,4065
12049,1364916,5,13,8,1,262791,0,0,1,2001,124,89,229404,16,3,2,890,4065
12049,1811935,5,8,7,1,295497,46442,0,5,2015,200,89,53640,16,3,2,890,4065
12049,950053,2,9,3,1,269688,134352,62894,1,2003,124,62,191957,16,3,2,890,4065
12049,1609627,2,9,6,1,233142,346247,109144,1,2006,0,89,224349,16,3,2,890,4065
12049,761754,2,9,6,1,231862,187861,0,1,2014,124,62,95712,16,3,2,890,4065
12049,599198,2,9,3,1,194115,286914,23021,5,2016,161,32,61460,16,3,2,890,4065
12049,1697952,2,9,3,0,233685,178993,0,5,2015,161,89,237564,16,3,2,890,4065
12049,1466962,5,13,8,1,290899,46442,0,5,2015,200,89,53640,16,3,2,890,4065
12049,621310,2,9,3,1,182880,57060,0,5,2016,161,89,75596,16,3,2,890,4065
12049,537791,2,9,6,1,242102,255153,106000,1,2016,124,62,192842,16,3,2,890,4065
12049,1872244,2,9,3,1,271673,181412,1102,1,2005,124,89,53562,16,3,2,890,4065
12049,907607,2,9,6,1,275017,306511,30708,1,2015,124,89,183046,16,3,2,890,4065
12049,1722663,2,9,3,1,227840,3167,0,5,2013,200,32,46827,16,3,2,890,4065
12049,277217,6,6,1,1,292780,265547,75945,1,2016,124,62,99992,16,3,2,890,4065
12049,152469,2,9,3,1,225559,185409,125284,7,2014,81,165,32395,16,3,2,890,4065
12049,805303,2,9,6,1,189996,43077,61086,7,2012,81,36,138853,16,3,2,890,4065
12049,1967238,2,9,6,1,189384,236426,128060,7,2006,0,89,135485,16,3,2,890,4065
12049,869355,2,9,3,1,258847,0,0,5,2015,200,58,127992,16,3,2,890,4065
12049,1518155,2,9,3,1,285779,0,0,1,2006,0,89,184723,16,3,2,890,4065
12049,1272709,2,9,3,1,259030,0,0,1,2006,0,89,184723,16,3,2,890,4065
12049,666391,5,8,7,0,208793,282673,0,7,2016,161,36,80228,16,3,2,890,4065
12049,2253522,2,9,3,1,201482,0,0,5,2010,161,5,27147,16,3,2,890,4065
12049,106560,2,9,3,1,281147,300378,0,1,2007,118,175,132997,16,3,2,890,4065
12049,604021,2,9,3,0,261130,110342,112919,1,2002,118,89,117784,16,3,2,890,4065
12049,2180394,2,9,3,0,203546,346289,107545,7,2016,81,36,34373,16,3,2,890,4065
12049,1644533,2,9,3,1,260284,134352,36002,1,2012,124,62,191957,16,3,2,890,4065
12049,1561805,2,9,6,1,240326,134352,36002,1,2005,124,62,191957,16,3,2,890,4065
12049,1489119,2,9,6,1,204428,162807,0,7,2016,81,165,186602,16,3,2,890,4065
12049,246047,6,16,11,0,239908,353471,117765,1,2011,127,89,116456,16,3,2,890,4065
12049,975350,6,6,1,1,296542,107516,0,1,2012,124,62,229404,16,3,2,890,4065
12049,767426,2,9,3,1,251611,181126,44503,1,2006,0,89,232777,16,3,2,890,4065
12049,1929476,5,6,1,1,258298,175411,120985,1,2015,124,89,238440,16,3,2,890,4065
12049,1379382,2,9,6,1,202318,346247,109144,1,2006,0,89,224349,16,3,2,890,4065
12049,86529,2,9,3,1,225985,0,0,5,2016,161,89,155094,16,3,2,890,4065
12049,730958,6,16,11,1,239699,0,0,1,2012,124,89,96619,16,3,2,890,4065
12049,1368489,6,16,11,0,351399,0,0,8,2005,124,89,209992,16,3,2,890,4065
12049,1413991,2,9,3,1,267911,10714,29247,1,2004,124,89,207632,16,3,2,890,4065
12049,769704,5,6,1,0,257880,29607,42070,1,2005,124,89,217755,16,3,2,890,4065
12049,1482194,6,16,11,0,322455,300378,42296,1,1999,124,62,106193,16,3,2,890,4065
12049,1844473,2,6,1,1,257555,83248,0,1,2006,118,89,132997,16,3,2,890,4065
12049,1680499,2,9,6,1,194455,0,0,5,2015,161,89,234865,16,3,2,890,4065
12049,517310,2,9,3,1,223375,195977,0,7,2016,81,36,220183,16,3,2,890,4065
12049,921022,5,6,1,1,260493,206032,44186,1,2014,124,62,138023,16,3,2,890,4065
12049,2064866,2,9,3,1,235415,0,0,5,2014,161,89,126455,16,3,2,890,4065
12049,1108889,5,6,1,0,216084,91287,1635,1,2012,124,89,79839,16,3,2,890,4065
12049,516704,2,9,3,1,287764,10714,75301,1,2010,124,89,207632,16,3,2,890,4065
12049,459794,5,6,1,1,243356,0,0,1,2006,124,89,7042,16,3,2,890,4065
12049,1354759,5,6,1,1,265090,0,0,1,2004,124,89,7042,16,3,2,890,4065
12049,2043547,2,9,3,1,212636,300521,108538,1,2004,124,89,189425,16,3,2,890,4065
12049,2194059,2,9,3,1,233871,288040,0,5,2008,161,89,143015,16,3,2,890,4065
12049,976303,2,9,3,1,325172,165134,59531,1,2013,124,89,52771,16,3,2,890,4065
12049,1441388,5,16,11,1,213263,142912,22995,1,2016,124,62,180648,16,3,2,890,4065
12049,229112,2,9,3,1,242207,16432,23428,1,2000,124,62,6747,16,3,2,890,4065
12049,1838848,2,9,6,1,237792,230750,70817,5,2016,124,89,141282,16,3,2,890,4065
12049,152248,2,9,3,1,297168,134352,36002,1,2004,124,89,191957,16,3,2,890,4065
12049,221237,2,9,3,0,299258,306620,51108,1,2009,124,89,207614,16,3,2,890,4065
12049,1389268,2,9,3,1,278805,270683,0,5,2011,200,89,127992,16,3,2,890,4065
12049,778586,2,9,3,1,176483,210951,42749,7,2014,124,89,87969,16,3,2,890,4065
12049,1363536,2,9,6,1,227996,195717,21422,5,2010,200,89,53640,16,3,2,890,4065
12049,1494627,2,9,6,1,252421,16318,23254,1,2006,0,89,59665,16,3,2,890,4065
12049,344255,2,9,6,1,212973,70635,0,7,2016,161,36,80228,16,3,2,890,4065
12049,897908,5,6,1,1,248639,114548,0,1,2007,118,89,132997,16,3,2,890,4065
12049,1977469,2,9,3,1,226069,125898,0,5,2016,161,89,167506,16,3,2,890,4065
12049,1930738,2,9,3,1,210337,318987,68524,5,2016,161,66,76051,16,3,2,890,4065
12049,271777,2,9,3,0,218592,346247,101593,1,2015,124,89,224349,16,3,2,890,4065
12049,1980902,2,9,3,1,216607,182828,3048,1,2011,46,62,58990,16,3,2,890,4065
12049,1789151,6,6,1,1,257880,284207,44186,1,2014,124,89,138023,16,3,2,890,4065
12049,853895,2,9,6,1,246624,227507,66200,8,2016,124,158,139053,16,3,2,890,4065
12049,1314484,2,9,6,0,183855,0,0,5,2010,161,125,118534,16,3,2,890,4065
12049,2242845,2,9,6,1,215016,340751,0,7,2015,161,36,80228,16,3,2,890,4065
12049,382549,2,9,3,1,260992,226609,0,5,2016,161,58,135485,16,3,2,890,4065
12049,893838,2,13,8,1,250357,322832,74124,1,2016,124,62,8310,16,3,2,890,4065
12049,2266371,6,16,4,1,207934,0,0,7,2012,81,36,132067,16,3,2,890,4065
12049,934127,2,9,3,1,334349,134352,62894,1,2001,124,62,191957,16,3,2,890,4065
12049,2060852,2,9,3,1,204660,258985,59531,1,2003,118,89,132997,16,3,2,890,4065
12049,1599151,2,9,6,1,184842,284259,0,8,2014,124,158,115031,16,3,2,890,4065
12049,1378696,2,9,6,0,226899,0,0,5,2014,40,89,62980,16,3,2,890,4065
12049,290742,2,9,6,1,193933,185162,0,5,2014,161,89,167506,16,3,2,890,4065
12049,976510,2,9,3,1,212750,174702,119955,5,2015,24,150,231814,16,3,2,890,4065
12049,2243485,2,9,3,0,274703,14234,20288,7,2016,81,36,57274,16,3,2,890,4065
12049,1313258,2,9,3,1,238863,10714,50818,1,2009,124,89,207632,16,3,2,890,4065
12049,95824,2,9,3,1,261328,138572,93596,1,2014,124,89,157595,16,3,2,890,4065
12049,1411419,2,9,3,1,199766,240283,84726,7,2012,81,36,138853,16,3,2,890,4065
12049,2191132,5,8,7,1,299258,0,0,1,2004,124,89,223224,16,3,2,890,4065
12049,528817,2,9,3,0,218406,96327,59531,1,2001,118,89,132997,16,3,2,890,4065
12049,105588,2,9,6,1,254784,127276,70952,7,2016,124,165,135485,16,3,2,890,4065
12049,2181130,2,9,3,1,205426,223674,119605,1,2007,124,89,79839,16,3,2,890,4065
12049,1878757,2,9,3,1,237609,328335,81968,1,2010,124,89,218310,16,3,2,890,4065
12049,1156265,2,9,3,1,206158,0,0,5,2011,161,89,81828,16,3,2,890,4065
12049,1382582,2,9,3,1,225044,0,0,5,2013,161,89,81828,16,3,2,890,4065
12049,1885627,5,6,1,1,208700,288319,0,5,2016,161,89,143411,16,3,2,890,4065
12049,151892,2,9,3,1,289436,134352,62894,1,2014,124,62,191957,16,3,2,890,4065
12049,997159,2,9,3,1,228089,173710,0,5,2012,161,66,129477,16,3,2,890,4065
12049,524501,6,16,11,1,230434,50054,0,5,2016,161,66,142312,16,3,2,890,4065
12049,28963,2,9,3,1,288705,134352,36002,1,2007,124,62,191957,16,3,2,890,4065
12049,1604747,2,9,3,1,185202,132191,0,5,2012,161,89,126455,16,3,2,890,4065
12049,1142726,2,9,6,0,275945,284973,0,5,2007,161,89,118893,16,3,2,890,4065
12049,1134263,2,9,6,1,231828,349502,0,5,2011,161,89,120137,16,3,2,890,4065
12049,1933673,5,8,7,0,258821,0,0,1,2012,118,0,123926,16,3,2,890,4065
12049,65082,2,9,3,0,207203,0,0,7,2015,81,36,63066,16,3,2,890,4065
12049,1007496,2,9,3,0,226220,47444,67345,7,2016,81,36,63066,16,3,2,890,4065
12049,1520656,2,9,3,0,229041,193494,54898,7,2016,81,165,63066,16,3,2,890,4065
12049,1823743,2,9,3,0,190066,164044,67345,7,2016,81,36,63066,16,3,2,890,4065
12049,1116341,2,9,3,1,267241,287185,23430,1,2015,119,62,135485,16,3,2,890,4065
12049,2146720,2,9,3,1,224923,103126,18326,5,2016,161,89,71612,16,3,2,890,4065
12049,282265,2,9,3,1,241789,0,0,5,2014,153,89,93687,16,3,2,890,4065
12049,2147531,2,13,8,1,221727,322832,74124,1,2016,124,62,8310,16,3,2,890,4065
12049,927364,6,16,4,1,237447,164923,125284,7,2014,81,165,32395,16,3,2,890,4065
12049,1205397,2,9,3,1,183066,0,0,5,2012,200,89,151499,16,3,2,890,4065
12049,1893360,2,9,6,1,270336,49752,36002,8,2015,124,165,135485,16,3,2,890,4065
12049,1035491,2,9,3,1,281936,163472,103323,1,2003,118,89,132997,16,3,2,890,4065
12049,947074,2,9,3,1,261590,323380,74893,1,2004,124,89,202199,16,3,2,890,4065
12049,161340,5,6,1,1,228101,223105,48309,1,2005,124,89,202199,16,3,2,890,4065
12049,2238466,2,9,3,1,259134,109670,64246,1,2004,124,89,79839,16,3,2,890,4065
12049,71467,5,8,7,1,261120,359414,34446,1,2011,124,89,189054,16,3,2,890,4065
12049,1959915,2,9,3,1,272091,0,0,1,2004,124,89,7042,16,3,2,890,4065
12049,2280275,2,9,6,1,187245,312208,127574,1,2016,124,62,38965,16,3,2,890,4065
12049,2156257,2,9,6,1,261485,346247,108435,1,2006,0,89,224349,16,3,2,890,4065
12049,1224170,2,9,3,1,245597,356242,121640,1,2012,124,89,218310,16,3,2,890,4065
12049,1674845,2,9,6,1,216600,98078,119762,7,2016,124,165,135485,16,3,2,890,4065
12049,373464,2,9,3,1,213551,178949,125906,5,2016,161,89,109817,16,3,2,890,4065
12049,955000,6,16,11,0,186984,0,0,5,2016,161,89,155094,16,3,2,890,4065
12049,1959622,2,9,3,0,197834,152520,88593,5,2014,161,58,132584,16,3,2,890,4065
12049,2191242,2,9,6,1,330977,134062,44186,1,2011,124,62,207823,16,3,2,890,4065
12049,122889,2,9,3,0,197328,111072,29717,7,2006,0,36,10648,16,3,2,890,4065
12049,1420405,2,9,6,1,221936,10714,89083,1,2003,124,89,207632,16,3,2,890,4065
12049,153677,2,9,3,0,191399,155197,92177,5,2016,134,32,187626,16,3,2,890,4065
12049,1328499,5,13,8,1,252551,0,0,7,2012,81,36,131710,16,3,2,890,4065
12049,1765643,6,16,4,1,279040,0,0,7,2012,81,36,104632,16,3,2,890,4065
12049,906993,5,8,7,1,242102,50735,71889,1,2001,124,89,192842,16,3,2,890,4065
12049,943742,2,9,3,0,270001,0,0,5,2014,200,32,206196,16,3,2,890,4065
12049,532841,2,9,3,1,216897,0,0,5,2009,161,89,80889,16,3,2,890,4065
12049,2136249,2,9,3,0,223376,0,0,5,2013,161,89,120137,16,3,2,890,4065
12049,94341,5,16,11,0,196812,271168,0,5,2015,161,89,105625,16,3,2,890,4065
12049,130812,2,9,6,1,223004,341016,0,5,2010,161,89,120137,16,3,2,890,4065
12049,948880,2,9,6,1,233415,46247,65652,5,2013,161,89,61421,16,3,2,890,4065
12049,718594,2,9,6,1,249196,50054,0,5,2016,161,66,142312,16,3,2,890,4065
12049,749051,2,9,3,1,205264,228956,0,5,2016,161,89,63914,16,3,2,890,4065
12049,1175175,2,9,3,1,270741,212748,45402,5,2014,200,89,91502,16,3,2,890,4065
12049,1170130,2,9,3,1,211278,97217,10045,5,2016,134,89,129457,16,3,2,890,4065
12049,2064267,2,9,3,1,230156,348044,0,5,2015,161,89,51004,16,3,2,890,4065
12049,1178004,2,9,3,0,197926,0,0,5,2016,153,89,201533,16,3,2,890,4065
12049,189842,5,6,1,1,325775,34268,48642,9,1993,118,89,25573,16,3,2,890,4065
12049,26637,2,9,6,1,280973,281492,77204,1,2013,124,136,125214,16,3,2,890,4065
12049,414528,2,9,6,0,185109,262949,0,5,2015,161,5,30227,16,3,2,890,4065
12049,827021,2,9,3,1,236100,0,0,5,2013,200,58,27019,16,3,2,890,4065
12049,2213807,2,13,8,1,201351,322832,79900,1,2016,124,62,8310,16,3,2,890,4065
12049,310173,2,6,1,1,313887,284909,82681,1,2000,118,89,117784,16,3,2,890,4065
12049,624851,2,9,3,1,271595,359325,35789,1,2000,124,89,189425,16,3,2,890,4065
12049,1527694,2,9,3,1,291996,253611,120623,1,2006,124,89,202199,16,3,2,890,4065
12049,496294,2,9,6,1,267702,106239,22749,3,2010,39,89,186712,16,3,2,890,4065
12049,645977,2,9,3,1,181289,0,0,7,2014,124,89,227099,16,3,2,890,4065
12049,1887162,6,16,11,0,275017,235418,0,3,2016,39,136,176671,16,3,2,890,4065
12049,1122177,6,16,11,1,254444,212353,93561,1,1998,124,62,201019,16,3,2,890,4065
12049,1270367,2,9,3,1,287242,0,0,1,2006,0,89,82800,16,3,2,890,4065
12049,1490216,2,9,3,1,240094,44306,0,5,2014,161,89,135485,16,3,2,890,4065
12049,601080,2,9,3,0,228388,150043,85041,5,2016,200,32,199539,16,3,2,890,4065
12049,516098,2,9,3,1,262478,278169,115068,1,2009,124,89,108713,16,3,2,890,4065
12049,813210,2,9,6,1,192168,111068,0,5,2014,161,89,135485,16,3,2,890,4065
12049,1769339,2,9,3,1,144335,214938,0,5,2014,161,89,135485,16,3,2,890,4065
12049,1607716,2,9,3,0,158511,150043,85041,5,2016,200,32,199539,16,3,2,890,4065
12049,725073,2,9,3,1,281808,165134,15032,1,2014,124,62,18600,16,3,2,890,4065
12049,354357,2,9,3,1,251506,83203,42423,1,2006,124,89,208167,16,3,2,890,4065
12049,745048,2,9,6,1,228728,339099,42870,1,2016,124,62,12489,16,3,2,890,4065
12049,1281621,2,9,3,1,307060,271563,0,1,2008,118,89,6747,16,3,2,890,4065
12049,338708,2,9,3,1,254931,226777,124862,1,2003,124,62,208167,16,3,2,890,4065
12049,2035797,6,6,1,1,267389,300232,65093,1,2009,124,89,229404,16,3,2,890,4065
12049,674327,2,9,3,1,216450,66749,94814,1,2007,124,89,202199,16,3,2,890,4065
12049,23050,2,9,3,1,210938,103126,18326,5,2016,161,89,71612,16,3,2,890,4065
12049,512174,2,9,6,0,199134,145126,0,5,2015,161,32,193101,16,3,2,890,4065
12049,999335,2,9,6,1,252981,248788,96913,5,2011,200,89,140680,16,3,2,890,4065
12049,2261486,2,9,3,1,259970,328206,0,5,2015,128,89,37053,16,3,2,890,4065
12049,1674538,2,6,1,0,269270,0,0,1,1994,124,89,161131,16,3,2,890,4065
12049,1914045,2,9,3,1,251088,114045,107520,1,2007,124,89,89646,16,3,2,890,4065
12049,1972106,6,13,8,1,209502,24597,4763,7,2012,81,36,73600,16,3,2,890,4065
12049,2059496,2,9,3,1,187895,288319,0,5,2016,161,89,143411,16,3,2,890,4065
12049,861537,2,16,11,1,219567,308017,0,7,2011,81,36,16352,16,3,2,890,4065
12049,2170907,2,9,3,1,198669,0,0,3,2009,39,89,32630,16,3,2,890,4065
12049,1714555,2,9,3,1,227056,107064,23963,7,2013,124,89,163414,16,3,2,890,4065
12049,586901,2,9,6,1,222795,228389,0,5,2013,161,89,63200,16,3,2,890,4065
12049,765894,2,9,6,1,183693,0,0,5,2014,161,32,61460,16,3,2,890,4065
12049,1513056,2,9,6,1,279264,307153,51861,8,2015,124,89,119494,16,3,2,890,4065
12049,571634,2,9,6,1,207029,0,0,7,2013,81,89,233184,16,3,2,890,4065
12049,1854199,2,9,6,1,259082,260696,0,5,2014,200,89,106335,16,3,2,890,4065
12049,1073454,5,6,1,1,246700,104992,20995,1,2014,124,62,52820,16,3,2,890,4065
12049,2016604,2,9,3,1,266432,0,0,1,2001,124,62,6747,16,3,2,890,4065
12049,1529919,2,9,3,1,244088,270826,108972,1,2016,124,62,93075,16,3,2,890,4065
12049,1282021,2,9,3,1,238968,241193,85317,1,2011,124,89,189304,16,3,2,890,4065
12049,2061123,2,9,3,1,237714,0,0,5,2014,161,89,126455,16,3,2,890,4065
12049,1079194,2,9,6,1,205224,141448,128060,7,2006,0,89,135485,16,3,2,890,4065
12049,395931,5,6,1,1,272880,60092,0,1,2000,118,89,150533,16,3,2,890,4065
12049,459697,2,9,3,0,245527,136293,11110,1,2016,81,62,81038,16,3,2,890,4065
12049,252165,5,6,1,1,206843,330328,0,5,2015,161,89,143411,16,3,2,890,4065
12049,1591851,2,9,3,0,324289,14234,20288,7,2016,81,36,77989,16,3,2,890,4065
12049,761012,2,9,3,0,229923,354361,119071,7,2016,81,36,178227,16,3,2,890,4065
12049,703629,2,9,3,0,183437,0,0,7,2016,81,36,154126,16,3,2,890,4065
12049,1776821,2,9,6,1,259004,260696,0,5,2014,200,89,106335,16,3,2,890,4065
12049,1116540,2,9,3,1,239020,323380,74893,1,2004,124,89,202199,16,3,2,890,4065
12049,2185025,2,9,3,1,287111,323380,74893,1,2004,124,89,202199,16,3,2,890,4065
12049,1482998,2,9,6,1,298710,207028,16646,1,2003,124,89,89049,16,3,2,890,4065
12049,1323310,2,9,3,0,207281,155197,0,5,2015,200,32,206196,16,3,2,890,4065
12049,602805,2,9,3,1,214204,0,0,5,2012,200,136,131519,16,3,2,890,4065
12049,1546344,2,9,3,1,307664,230750,45993,1,2012,124,89,108713,16,3,2,890,4065
12049,2142062,2,9,6,1,190197,0,0,5,2014,161,5,27147,16,3,2,890,4065
12049,1799214,2,9,3,1,310230,0,0,3,2005,39,89,62079,16,3,2,890,4065
12049,227446,2,9,6,0,193447,208275,39043,5,2015,200,103,87781,16,3,2,890,4065
12049,1196200,2,9,6,0,237270,324622,113245,7,2015,124,89,143206,16,3,2,890,4065
12049,1455432,2,9,3,1,211121,173793,118719,7,2016,81,36,138853,16,3,2,890,4065
12049,1838027,5,6,1,0,235572,159455,78460,7,2010,81,89,228208,16,3,2,890,4065
12049,394406,2,9,3,1,260899,288040,0,5,2010,161,89,143015,16,3,2,890,4065
12049,801887,2,9,3,0,264614,187256,0,7,2016,81,36,221829,16,3,2,890,4065
12049,545778,2,9,3,0,195976,88076,0,7,2015,81,36,49914,16,3,2,890,4065
12049,1805684,2,9,3,1,208793,288319,0,4,2015,161,89,143411,16,3,2,890,4065
12049,2267500,5,8,7,1,273020,0,0,7,2010,81,89,220993,16,3,2,890,4065
12049,659847,2,9,3,1,227474,351087,114334,7,2016,81,36,233184,16,3,2,890,4065
12049,1059716,5,6,1,1,161425,288319,0,5,2014,161,89,143411,16,3,2,890,4065
12049,1457809,5,16,11,0,221309,3240,4723,7,2016,81,36,233184,16,3,2,890,4065
12049,1995894,2,9,3,1,236982,0,0,7,2012,124,89,80226,16,3,2,890,4065
12049,2100784,2,9,3,1,249939,135227,64057,1,2009,124,89,189304,16,3,2,890,4065
12049,1707089,2,9,3,0,201230,143314,75476,5,2015,111,89,163508,16,3,2,890,4065
12049,1299388,2,9,6,1,197172,0,0,5,2011,200,89,151499,16,3,2,890,4065
12049,1724806,5,8,7,1,214622,270121,43251,1,2011,124,136,97745,16,3,2,890,4065
12049,2289628,2,9,3,1,321689,300521,75029,1,2003,124,89,189425,16,3,2,890,4065
12049,1662568,5,8,7,0,273449,89116,0,1,2011,118,89,132997,16,3,2,890,4065
12049,2241055,2,13,8,1,195813,322832,74124,1,2016,124,62,8310,16,3,2,890,4065
12049,2188693,2,9,3,1,341368,224814,0,1,1999,124,89,52771,16,3,2,890,4065
12049,198450,2,9,3,1,311170,189727,10076,1,2000,124,89,166999,16,3,2,890,4065
12049,2217921,2,9,3,1,232571,74159,0,5,2016,161,89,98317,16,3,2,890,4065
12049,1306623,2,9,3,1,279510,101548,101270,1,2010,124,89,52771,16,3,2,890,4065
12049,2010869,2,9,3,1,210912,204274,33446,5,2016,161,89,71612,16,3,2,890,4065
12049,405729,2,9,3,1,249312,91071,32760,1,2004,124,89,203534,16,3,2,890,4065
12049,165454,2,9,6,0,313155,157454,51108,1,2009,124,89,207614,16,3,2,890,4065
12049,1571358,2,9,6,0,246491,0,0,1,2006,124,89,229404,16,3,2,890,4065
12049,519387,2,9,3,0,216398,358815,125292,7,2016,81,36,215802,16,3,2,890,4065
12049,2278561,2,9,3,0,236669,288693,25655,7,2016,81,36,35746,16,3,2,890,4065
12049,218233,2,9,3,0,229564,139228,69721,7,2016,81,36,219964,16,3,2,890,4065
12049,348140,2,9,3,0,206367,315199,54209,7,2016,81,36,154126,16,3,2,890,4065
12049,1368677,2,9,3,0,226847,97893,19619,1,2009,124,89,211785,16,3,2,890,4065
12049,2083658,5,16,11,0,267122,132477,0,5,2015,161,5,63665,16,3,2,890,4065
12049,1699098,2,9,3,1,259448,103006,31376,1,2006,0,89,70374,16,3,2,890,4065
12049,1973072,2,9,3,1,199134,137611,0,5,2016,111,58,183322,16,3,2,890,4065
12049,1079953,2,9,3,1,263314,91071,116985,1,2008,124,89,203534,16,3,2,890,4065
12049,777643,2,9,3,1,217965,10714,119605,1,2008,124,89,207632,16,3,2,890,4065
12049,1759679,2,9,3,1,193561,28059,0,7,2016,161,36,86484,16,3,2,890,4065
12049,603403,2,9,6,1,195552,111072,29717,7,2015,81,89,32630,16,3,2,890,4065
12049,1763756,2,9,3,1,264907,271629,74694,1,2009,124,89,61051,16,3,2,890,4065
12049,1492306,2,9,6,1,227787,228389,0,5,2010,161,89,63200,16,3,2,890,4065
12049,1777570,2,9,6,1,202431,0,85594,7,2015,81,89,16001,16,3,2,890,4065
12049,1485459,5,6,1,0,232431,255219,115068,1,2012,124,89,38660,16,3,2,890,4065
12049,1421848,2,9,6,1,264288,259070,111661,1,2016,124,62,223224,16,3,2,890,4065
12049,237907,2,9,3,1,225985,0,0,5,2016,161,89,155094,16,3,2,890,4065
12049,1120002,6,6,1,1,247954,353471,117765,1,2002,124,89,192842,16,3,2,890,4065
12049,907540,2,9,3,1,228832,68352,25004,1,2006,118,89,64306,16,3,2,890,4065
12049,595545,2,9,6,1,257184,161551,0,5,2010,161,89,126455,16,3,2,890,4065
12049,791413,2,9,6,1,248999,181126,694,1,2006,0,89,232777,16,3,2,890,4065
12049,1327718,6,6,1,1,272300,353471,117765,1,2003,124,89,192842,16,3,2,890,4065
12049,1337868,6,16,4,1,271673,198840,25773,7,2012,81,165,166217,16,3,2,890,4065
12049,2048950,6,13,8,1,252003,308011,53044,1,2002,124,89,89049,16,3,2,890,4065
12049,1688332,2,9,6,1,223608,144620,0,7,2015,161,36,86484,16,3,2,890,4065
12049,1347912,2,9,3,1,212787,27922,0,7,2015,161,36,86484,16,3,2,890,4065
12049,1886981,6,16,11,0,242323,217088,0,4,2010,161,87,48089,16,3,2,890,4065
12049,595255,2,9,3,1,201352,33412,23963,7,2013,124,89,142384,16,3,2,890,4065
12049,613507,2,9,3,1,206843,118516,0,5,2015,161,89,143411,16,3,2,890,4065
12049,1221771,2,9,6,1,226152,7674,22057,7,2016,124,165,135485,16,3,2,890,4065
12049,635271,2,9,3,1,216607,3525,27676,1,2007,124,89,207421,16,3,2,890,4065
12049,646227,2,9,3,1,256313,134352,36002,1,2005,124,62,191957,16,3,2,890,4065
12049,27314,6,16,11,1,248871,232144,20481,8,2009,54,0,41640,16,3,2,890,4065
12049,2049877,2,9,3,1,277826,141867,73455,1,2006,0,89,188884,16,3,2,890,4065
12049,496759,2,9,3,0,266448,258985,115068,1,2004,124,89,211785,16,3,2,890,4065
12049,234178,2,9,6,0,227056,303559,53766,1,2004,124,89,194414,16,3,2,890,4065
12049,2188637,2,9,3,1,277106,81978,7683,1,1998,118,89,117784,16,3,2,890,4065
12049,671871,5,6,1,0,183379,29607,42070,1,2002,124,89,217755,16,3,2,890,4065
12049,921261,5,13,8,0,166069,288319,0,5,2016,161,89,143411,16,3,2,890,4065
12049,459358,2,9,3,1,244636,108580,26193,1,2011,124,62,203534,16,3,2,890,4065
12049,1004799,2,9,6,1,281472,303231,46290,1,2010,124,89,99992,16,3,2,890,4065
12049,3385,2,9,6,1,215562,62491,0,1,2004,124,89,59938,16,3,2,890,4065
12049,1893558,2,9,6,0,158623,134352,36002,1,2001,124,62,191957,16,3,2,890,4065
12049,1164850,2,9,3,1,246256,102033,16748,5,2016,200,89,233507,16,3,2,890,4065
